Series ID,Source URL
csr9,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/csr9/data
gdpr,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/gdpr/data
evv3,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/evv3/data
rnms,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rnms/data
mt5q,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/mt5q/data
k56z,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k56z/data
girz,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/girz/data
kvh8,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kvh8/data
cgxx,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cgxx/data
roxc,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/roxc/data
rngq,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rngq/data
rnue,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rnue/data
nyva,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nyva/data
fs4a,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/fs4a/data
kvf6,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kvf6/data
ncxv,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ncxv/data
k89w,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k89w/data
i69v,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/i69v/data
m9x6,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m9x6/data
rppt,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rppt/data
nmdn,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nmdn/data
ngil,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ngil/data
c6fm,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/c6fm/data
nfwt,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nfwt/data
nfbk,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nfbk/data
nmwg,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nmwg/data
cf9d,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cf9d/data
nlyg,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nlyg/data
h4o9,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/h4o9/data
fs8v,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/fs8v/data
zz7a,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/zz7a/data
nzbd,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nzbd/data
ngix,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ngix/data
nhpg,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nhpg/data
ed3i,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ed3i/data
nqep,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nqep/data
eqck,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/eqck/data
m9ml,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m9ml/data
zz4b,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/zz4b/data
edkx,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/edkx/data
l8pv,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8pv/data
kg6n,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kg6n/data
l5u9,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l5u9/data
nroe,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nroe/data
nbxl,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nbxl/data
royi,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/royi/data
zz8d,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/zz8d/data
nlwa,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nlwa/data
ms5y,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ms5y/data
csg4,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/csg4/data
l8ha,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8ha/data
nntj,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nntj/data
xaqy,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/xaqy/data
k7mo,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k7mo/data
nrvn,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nrvn/data
nqai,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nqai/data
rowm,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rowm/data
evs5,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/evs5/data
a24y,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/a24y/data
njla,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/njla/data
k843,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k843/data
nbne,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nbne/data
nebu,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nebu/data
kgk3,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kgk3/data
ybfh,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ybfh/data
nfpr,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nfpr/data
zz5h,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/zz5h/data
dg2r,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/dg2r/data
rpkn,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rpkn/data
fajx,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/fajx/data
neqp,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/neqp/data
klc8,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/klc8/data
du94,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/du94/data
nnyd,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nnyd/data
neud,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/neud/data
kh64,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kh64/data
kgk5,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kgk5/data
njpt,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/njpt/data
nfyc,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nfyc/data
fs3l,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/fs3l/data
neux,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/neux/data
fhlq,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/fhlq/data
nnmx,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nnmx/data
nomo,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nomo/data
mw4l,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/mw4l/data
fajm,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/fajm/data
nljs,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nljs/data
cnae,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cnae/data
dfdw,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/dfdw/data
nexh,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nexh/data
l8kd,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8kd/data
l3zy,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l3zy/data
nbob,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nbob/data
kgh2,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kgh2/data
nnbg,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nnbg/data
m9lu,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m9lu/data
m8yx,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m8yx/data
qwlj,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/qwlj/data
k85u,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k85u/data
kkg7,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kkg7/data
m9vg,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m9vg/data
rozr,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rozr/data
nqau,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nqau/data
m9ve,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m9ve/data
m9vl,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m9vl/data
rozu,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rozu/data
nhmq,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nhmq/data
nfyk,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nfyk/data
m9rr,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m9rr/data
k8cj,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k8cj/data
l8r7,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8r7/data
ngdb,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ngdb/data
nyoh,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nyoh/data
n4b2,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/n4b2/data
n3xr,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/n3xr/data
rnlp,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rnlp/data
crxu,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/crxu/data
mne3,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/mne3/data
l8qe,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8qe/data
l656,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l656/data
mu4o,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/mu4o/data
cgce,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cgce/data
nmai,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nmai/data
evs9,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/evs9/data
newj,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/newj/data
k8be,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k8be/data
comt,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/comt/data
nfxv,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nfxv/data
m9us,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m9us/data
e46g,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/e46g/data
nflc,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nflc/data
kzi8,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kzi8/data
c625,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/c625/data
k828,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k828/data
tmpn,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/tmpn/data
c46u,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/c46u/data
neyp,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/neyp/data
k85l,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k85l/data
csx5,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/csx5/data
l5z4,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l5z4/data
ruei,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ruei/data
kg6v,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kg6v/data
l8gi,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8gi/data
rngr,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rngr/data
cwte,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cwte/data
dm9l,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/dm9l/data
ecy9,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ecy9/data
k8aq,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k8aq/data
crtz,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/crtz/data
rpid,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rpid/data
ed2r,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ed2r/data
n3sg,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/n3sg/data
nqbj,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nqbj/data
m9lj,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m9lj/data
kb94,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kb94/data
cvv8,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cvv8/data
niwk,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/niwk/data
edll,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/edll/data
nkxg,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nkxg/data
nhfl,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nhfl/data
nsol,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nsol/data
nytt,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nytt/data
nboj,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nboj/data
eqdp,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/eqdp/data
k8cf,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k8cf/data
kv2v,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kv2v/data
nhdz,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nhdz/data
cf46,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cf46/data
l8dk,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8dk/data
nlyy,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nlyy/data
crgx,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/crgx/data
kh6z,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kh6z/data
kh22,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kh22/data
nhqd,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nhqd/data
qwna,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/qwna/data
nlxp,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nlxp/data
oevg,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/oevg/data
eqp8,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/eqp8/data
nrnf,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nrnf/data
nhjr,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nhjr/data
gixm,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/gixm/data
cnjw,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cnjw/data
coqf,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/coqf/data
nesr,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nesr/data
l8s4,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8s4/data
fded,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/fded/data
fs3n,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/fs3n/data
ncfm,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ncfm/data
ybfs,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ybfs/data
k8hb,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k8hb/data
zz5c,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/zz5c/data
nffq,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nffq/data
cvu3,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cvu3/data
edku,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/edku/data
n48y,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/n48y/data
i6pf,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/i6pf/data
l62r,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l62r/data
fs3p,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/fs3p/data
rovn,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rovn/data
c6fp,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/c6fp/data
caeo,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/caeo/data
rnev,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rnev/data
zz87,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/zz87/data
n46g,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/n46g/data
mnqi,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/mnqi/data
ds38,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ds38/data
m9wv,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m9wv/data
mn7a,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/mn7a/data
nzec,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nzec/data
kh35,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kh35/data
kgr6,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kgr6/data
mmx9,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/mmx9/data
k7zu,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k7zu/data
nhpq,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nhpq/data
nbso,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nbso/data
k888,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k888/data
du98,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/du98/data
nsri,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nsri/data
k85s,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k85s/data
aa7t,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/aa7t/data
rqbn,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rqbn/data
eky4,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/eky4/data
faoo,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/faoo/data
k7my,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k7my/data
nnnk,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nnnk/data
nscu,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nscu/data
j4x3,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/j4x3/data
csc4,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/csc4/data
k87q,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k87q/data
haan,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/haan/data
fhlw,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/fhlw/data
ibjl,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ibjl/data
cew4,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cew4/data
m9lk,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m9lk/data
cf5g,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cf5g/data
edle,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/edle/data
ybfn,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ybfn/data
nfxt,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nfxt/data
nrlp,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nrlp/data
l8qn,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8qn/data
rpcx,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rpcx/data
l8qm,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8qm/data
zz8v,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/zz8v/data
n46m,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/n46m/data
ki4l,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ki4l/data
m9r5,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/m9r5/data
nsnx,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nsnx/data
abmq,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/abmq/data
niuf,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/niuf/data
kh68,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kh68/data
ma2z,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ma2z/data
zz83,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/zz83/data
newp,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/newp/data
kg7q,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kg7q/data
k8he,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k8he/data
nnab,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nnab/data
cooz,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cooz/data
ck74,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ck74/data
k847,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k847/data
l8ql,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8ql/data
cjtj,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/cjtj/data
zz5p,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/zz5p/data
zz3w,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/zz3w/data
rozq,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rozq/data
nhlt,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nhlt/data
nyqc,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nyqc/data
bmnx,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/bmnx/data
nity,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nity/data
nfrl,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nfrl/data
k8a7,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k8a7/data
coor,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/coor/data
dm53,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/dm53/data
k89e,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k89e/data
dsd8,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/dsd8/data
lnzp,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/lnzp/data
du8j,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/du8j/data
ibjn,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ibjn/data
nmmy,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nmmy/data
e479,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/e479/data
l8lp,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8lp/data
du99,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/du99/data
ds5o,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ds5o/data
nqcc,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nqcc/data
n3so,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/n3so/data
dsa2,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/dsa2/data
kgm4,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kgm4/data
k84t,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k84t/data
e3t5,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/e3t5/data
dmum,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/dmum/data
rpgn,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rpgn/data
fdeg,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/fdeg/data
l8hw,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8hw/data
nfbf,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nfbf/data
fs2v,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/fs2v/data
ngnu,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ngnu/data
k87i,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k87i/data
nfgo,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nfgo/data
ki4p,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ki4p/data
hazi,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/hazi/data
ed3o,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ed3o/data
mn5w,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/mn5w/data
l489,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l489/data
nkxo,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nkxo/data
ncds,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ncds/data
nspa,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nspa/data
k8gz,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/k8gz/data
l8qa,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/l8qa/data
nmcl,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nmcl/data
kly6,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/kly6/data
habr,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/habr/data
nnna,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nnna/data
nqfh,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nqfh/data
nypt,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/nypt/data
rnew,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rnew/data
e47l,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/e47l/data
rpcs,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/rpcs/data
ds3z,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ds3z/data
ncyf,https://www.ons.gov.uk/economy/grossdomesticproductgdp/timeseries/ncyf/data
